
1691984641179 :: funds :: None :: 1691984641429 :: {'s': 'ok', 'code': 200, 'message': '', 'fund_limit': [{'id': 3, 'title': 'Clear Balance', 'equityAmount': 4990.86, 'commodityAmount': 0}, {'id': 1, 'title': 'Total Balance', 'equityAmount': 4990.86, 'commodityAmount': 0}, {'id': 7, 'title': 'Receivables', 'equityAmount': 0, 'commodityAmount': 0}, {'id': 4, 'title': 'Realized Profit and Loss', 'equityAmount': 0, 'commodityAmount': 0}, {'id': 2, 'title': 'Utilized Amount', 'equityAmount': 0, 'commodityAmount': 0}, {'id': 5, 'title': 'Collaterals', 'equityAmount': 0, 'commodityAmount': 0}, {'id': 8, 'title': 'Adhoc Limit', 'equityAmount': 0, 'commodityAmount': 0}, {'id': 10, 'title': 'Available Balance', 'equityAmount': 4990.86, 'commodityAmount': 0}, {'id': 6, 'title': 'Fund Transfer', 'equityAmount': 0, 'commodityAmount': 0}, {'id': 9, 'title': 'Limit at start of the day', 'equityAmount': 4990.86, 'commodityAmount': 0}]}

1691984700680 :: place_order ::  :: 1691984700797 :: {'s': 'error', 'code': -391, 'message': 'Order Quantity should be in multiples of lot size.', 'id': ''}

1691984936400 :: positions ::  :: 1691984936627 :: {'s': 'ok', 'code': 200, 'message': '', 'netPositions': [{'symbol': 'NSE:BANKNIFTY2381744100PE', 'id': 'NSE:BANKNIFTY2381744100PE-INTRADAY', 'buyAvg': 289.25, 'buyQty': 15, 'buyVal': 4338.75, 'sellAvg': 297.15, 'sellQty': 15, 'sellVal': 4457.25, 'netAvg': 0, 'netQty': 0, 'side': 0, 'qty': 0, 'productType': 'INTRADAY', 'realized_profit': 118.49999999999966, 'crossCurrency': '', 'qtyMulti_com': 1, 'segment': 11, 'ltp': 316.75, 'fyToken': '101123081739016', 'exchange': 10, 'unrealized_profit': 0, 'dayBuyQty': 15, 'cfBuyQty': 0, 'daySellQty': 15, 'cfSellQty': 0, 'rbiRefRate': 1, 'pl': 118.49999999999966, 'slNo': 0, 'avgPrice': 0}], 'overall': {'count_open': 0, 'count_total': 1, 'pl_realized': 118.49999999999966, 'pl_total': 118.49999999999966, 'pl_unrealized': 0}}

1691985295228 :: positions ::  :: 1691985295477 :: {'s': 'ok', 'code': 200, 'message': '', 'netPositions': [{'symbol': 'NSE:BANKNIFTY2381744100PE', 'id': 'NSE:BANKNIFTY2381744100PE-INTRADAY', 'buyAvg': 289.25, 'buyQty': 15, 'buyVal': 4338.75, 'sellAvg': 297.15, 'sellQty': 15, 'sellVal': 4457.25, 'netAvg': 0, 'netQty': 0, 'side': 0, 'qty': 0, 'productType': 'INTRADAY', 'realized_profit': 118.49999999999966, 'crossCurrency': '', 'qtyMulti_com': 1, 'segment': 11, 'ltp': 357.8, 'fyToken': '101123081739016', 'exchange': 10, 'unrealized_profit': 0, 'dayBuyQty': 15, 'cfBuyQty': 0, 'daySellQty': 15, 'cfSellQty': 0, 'rbiRefRate': 1, 'pl': 118.49999999999966, 'slNo': 0, 'avgPrice': 0}], 'overall': {'count_open': 0, 'count_total': 1, 'pl_realized': 118.49999999999966, 'pl_total': 118.49999999999966, 'pl_unrealized': 0}}

1691986024827 :: holdings :: None :: 1691986025080 :: {'s': 'ok', 'code': 200, 'message': '', 'holdings': [], 'overall': {'count_total': 0, 'pnl_perc': 0, 'total_current_value': 0, 'total_investment': 0, 'total_pl': 0}}
1691998060554 :: positions ::  :: 1691998061420 :: {'s': 'ok', 'code': 200, 'message': '', 'netPositions': [{'symbol': 'NSE:BANKNIFTY2381742000PE', 'id': 'NSE:BANKNIFTY2381742000PE-BO', 'buyAvg': 7.25, 'buyQty': 15, 'buyVal': 108.75, 'sellAvg': 6.15, 'sellQty': 15, 'sellVal': 92.25, 'netAvg': 0, 'netQty': 0, 'side': 0, 'qty': 0, 'productType': 'BO', 'realized_profit': -16.499999999999993, 'crossCurrency': '', 'qtyMulti_com': 1, 'segment': 11, 'ltp': 5.2, 'fyToken': '101123081738953', 'exchange': 10, 'unrealized_profit': 0, 'dayBuyQty': 15, 'cfBuyQty': 0, 'daySellQty': 15, 'cfSellQty': 0, 'rbiRefRate': 1, 'pl': -16.499999999999993, 'slNo': 0, 'avgPrice': 0}, {'symbol': 'NSE:BANKNIFTY2381744100PE', 'id': 'NSE:BANKNIFTY2381744100PE-INTRADAY', 'buyAvg': 289.25, 'buyQty': 15, 'buyVal': 4338.75, 'sellAvg': 297.15, 'sellQty': 15, 'sellVal': 4457.25, 'netAvg': 0, 'netQty': 0, 'side': 0, 'qty': 0, 'productType': 'INTRADAY', 'realized_profit': 118.49999999999966, 'crossCurrency': '', 'qtyMulti_com': 1, 'segment': 11, 'ltp': 278.25, 'fyToken': '101123081739016', 'exchange': 10, 'unrealized_profit': 0, 'dayBuyQty': 15, 'cfBuyQty': 0, 'daySellQty': 15, 'cfSellQty': 0, 'rbiRefRate': 1, 'pl': 118.49999999999966, 'slNo': 0, 'avgPrice': 0}], 'overall': {'count_open': 0, 'count_total': 2, 'pl_realized': 101.99999999999966, 'pl_total': 101.99999999999966, 'pl_unrealized': 0}}

1691998706014 :: exit_positions :: {} :: 1691998706750 :: {'s': 'ok', 'code': 1101, 'message': 'Looks like you have no open positions.'}

1691998890877 :: positions ::  :: 1691998891064 :: {'s': 'ok', 'code': 200, 'message': '', 'netPositions': [{'symbol': 'NSE:BANKNIFTY2381742000PE', 'id': 'NSE:BANKNIFTY2381742000PE-BO', 'buyAvg': 7.25, 'buyQty': 15, 'buyVal': 108.75, 'sellAvg': 6.15, 'sellQty': 15, 'sellVal': 92.25, 'netAvg': 0, 'netQty': 0, 'side': 0, 'qty': 0, 'productType': 'BO', 'realized_profit': -16.499999999999993, 'crossCurrency': '', 'qtyMulti_com': 1, 'segment': 11, 'ltp': 5.6, 'fyToken': '101123081738953', 'exchange': 10, 'unrealized_profit': 0, 'dayBuyQty': 15, 'cfBuyQty': 0, 'daySellQty': 15, 'cfSellQty': 0, 'rbiRefRate': 1, 'pl': -16.499999999999993, 'slNo': 0, 'avgPrice': 0}, {'symbol': 'NSE:BANKNIFTY2381744100PE', 'id': 'NSE:BANKNIFTY2381744100PE-INTRADAY', 'buyAvg': 289.25, 'buyQty': 15, 'buyVal': 4338.75, 'sellAvg': 297.15, 'sellQty': 15, 'sellVal': 4457.25, 'netAvg': 0, 'netQty': 0, 'side': 0, 'qty': 0, 'productType': 'INTRADAY', 'realized_profit': 118.49999999999966, 'crossCurrency': '', 'qtyMulti_com': 1, 'segment': 11, 'ltp': 286.3, 'fyToken': '101123081739016', 'exchange': 10, 'unrealized_profit': 0, 'dayBuyQty': 15, 'cfBuyQty': 0, 'daySellQty': 15, 'cfSellQty': 0, 'rbiRefRate': 1, 'pl': 118.49999999999966, 'slNo': 0, 'avgPrice': 0}], 'overall': {'count_open': 0, 'count_total': 2, 'pl_realized': 101.99999999999966, 'pl_total': 101.99999999999966, 'pl_unrealized': 0}}

1691999045094 :: positions ::  :: 1691999045279 :: {'s': 'ok', 'code': 200, 'message': '', 'netPositions': [{'symbol': 'NSE:BANKNIFTY2381744100PE', 'id': 'NSE:BANKNIFTY2381744100PE-INTRADAY', 'buyAvg': 289.25, 'buyQty': 15, 'buyVal': 4338.75, 'sellAvg': 297.15, 'sellQty': 15, 'sellVal': 4457.25, 'netAvg': 0, 'netQty': 0, 'side': 0, 'qty': 0, 'productType': 'INTRADAY', 'realized_profit': 118.49999999999966, 'crossCurrency': '', 'qtyMulti_com': 1, 'segment': 11, 'ltp': 285.75, 'fyToken': '101123081739016', 'exchange': 10, 'unrealized_profit': 0, 'dayBuyQty': 15, 'cfBuyQty': 0, 'daySellQty': 15, 'cfSellQty': 0, 'rbiRefRate': 1, 'pl': 118.49999999999966, 'slNo': 0, 'avgPrice': 0}, {'symbol': 'NSE:BANKNIFTY2381742000PE', 'id': 'NSE:BANKNIFTY2381742000PE-BO', 'buyAvg': 7.25, 'buyQty': 15, 'buyVal': 108.75, 'sellAvg': 6.15, 'sellQty': 15, 'sellVal': 92.25, 'netAvg': 0, 'netQty': 0, 'side': 0, 'qty': 0, 'productType': 'BO', 'realized_profit': -16.499999999999993, 'crossCurrency': '', 'qtyMulti_com': 1, 'segment': 11, 'ltp': 5.65, 'fyToken': '101123081738953', 'exchange': 10, 'unrealized_profit': 0, 'dayBuyQty': 15, 'cfBuyQty': 0, 'daySellQty': 15, 'cfSellQty': 0, 'rbiRefRate': 1, 'pl': -16.499999999999993, 'slNo': 0, 'avgPrice': 0}], 'overall': {'count_open': 0, 'count_total': 2, 'pl_realized': 101.99999999999966, 'pl_total': 101.99999999999966, 'pl_unrealized': 0}}

1691999420736 :: positions ::  :: 1691999421488 :: {'s': 'ok', 'code': 200, 'message': '', 'netPositions': [{'symbol': 'NSE:BANKNIFTY2381742000PE', 'id': 'NSE:BANKNIFTY2381742000PE-BO', 'buyAvg': 7.25, 'buyQty': 15, 'buyVal': 108.75, 'sellAvg': 6.15, 'sellQty': 15, 'sellVal': 92.25, 'netAvg': 0, 'netQty': 0, 'side': 0, 'qty': 0, 'productType': 'BO', 'realized_profit': -16.499999999999993, 'crossCurrency': '', 'qtyMulti_com': 1, 'segment': 11, 'ltp': 5.4, 'fyToken': '101123081738953', 'exchange': 10, 'unrealized_profit': 0, 'dayBuyQty': 15, 'cfBuyQty': 0, 'daySellQty': 15, 'cfSellQty': 0, 'rbiRefRate': 1, 'pl': -16.499999999999993, 'slNo': 0, 'avgPrice': 0}, {'symbol': 'NSE:BANKNIFTY2381744100PE', 'id': 'NSE:BANKNIFTY2381744100PE-INTRADAY', 'buyAvg': 289.25, 'buyQty': 15, 'buyVal': 4338.75, 'sellAvg': 297.15, 'sellQty': 15, 'sellVal': 4457.25, 'netAvg': 0, 'netQty': 0, 'side': 0, 'qty': 0, 'productType': 'INTRADAY', 'realized_profit': 118.49999999999966, 'crossCurrency': '', 'qtyMulti_com': 1, 'segment': 11, 'ltp': 289.8, 'fyToken': '101123081739016', 'exchange': 10, 'unrealized_profit': 0, 'dayBuyQty': 15, 'cfBuyQty': 0, 'daySellQty': 15, 'cfSellQty': 0, 'rbiRefRate': 1, 'pl': 118.49999999999966, 'slNo': 0, 'avgPrice': 0}], 'overall': {'count_open': 0, 'count_total': 2, 'pl_realized': 101.99999999999966, 'pl_total': 101.99999999999966, 'pl_unrealized': 0}}

1691999548917 :: positions ::  :: 1691999549617 :: {'s': 'ok', 'code': 200, 'message': '', 'netPositions': [{'symbol': 'NSE:BANKNIFTY2381742000PE', 'id': 'NSE:BANKNIFTY2381742000PE-BO', 'buyAvg': 7.25, 'buyQty': 15, 'buyVal': 108.75, 'sellAvg': 6.15, 'sellQty': 15, 'sellVal': 92.25, 'netAvg': 0, 'netQty': 0, 'side': 0, 'qty': 0, 'productType': 'BO', 'realized_profit': -16.499999999999993, 'crossCurrency': '', 'qtyMulti_com': 1, 'segment': 11, 'ltp': 5.55, 'fyToken': '101123081738953', 'exchange': 10, 'unrealized_profit': 0, 'dayBuyQty': 15, 'cfBuyQty': 0, 'daySellQty': 15, 'cfSellQty': 0, 'rbiRefRate': 1, 'pl': -16.499999999999993, 'slNo': 0, 'avgPrice': 0}, {'symbol': 'NSE:BANKNIFTY2381744100PE', 'id': 'NSE:BANKNIFTY2381744100PE-INTRADAY', 'buyAvg': 289.25, 'buyQty': 15, 'buyVal': 4338.75, 'sellAvg': 297.15, 'sellQty': 15, 'sellVal': 4457.25, 'netAvg': 0, 'netQty': 0, 'side': 0, 'qty': 0, 'productType': 'INTRADAY', 'realized_profit': 118.49999999999966, 'crossCurrency': '', 'qtyMulti_com': 1, 'segment': 11, 'ltp': 291, 'fyToken': '101123081739016', 'exchange': 10, 'unrealized_profit': 0, 'dayBuyQty': 15, 'cfBuyQty': 0, 'daySellQty': 15, 'cfSellQty': 0, 'rbiRefRate': 1, 'pl': 118.49999999999966, 'slNo': 0, 'avgPrice': 0}], 'overall': {'count_open': 0, 'count_total': 2, 'pl_realized': 101.99999999999966, 'pl_total': 101.99999999999966, 'pl_unrealized': 0}}

1691999982567 :: positions ::  :: 1691999983247 :: {'s': 'ok', 'code': 200, 'message': '', 'netPositions': [{'symbol': 'NSE:BANKNIFTY2381742000PE', 'id': 'NSE:BANKNIFTY2381742000PE-BO', 'buyAvg': 7.25, 'buyQty': 15, 'buyVal': 108.75, 'sellAvg': 6.15, 'sellQty': 15, 'sellVal': 92.25, 'netAvg': 0, 'netQty': 0, 'side': 0, 'qty': 0, 'productType': 'BO', 'realized_profit': -16.499999999999993, 'crossCurrency': '', 'qtyMulti_com': 1, 'segment': 11, 'ltp': 4.85, 'fyToken': '101123081738953', 'exchange': 10, 'unrealized_profit': 0, 'dayBuyQty': 15, 'cfBuyQty': 0, 'daySellQty': 15, 'cfSellQty': 0, 'rbiRefRate': 1, 'pl': -16.499999999999993, 'slNo': 0, 'avgPrice': 0}, {'symbol': 'NSE:BANKNIFTY2381744100PE', 'id': 'NSE:BANKNIFTY2381744100PE-INTRADAY', 'buyAvg': 289.25, 'buyQty': 15, 'buyVal': 4338.75, 'sellAvg': 297.15, 'sellQty': 15, 'sellVal': 4457.25, 'netAvg': 0, 'netQty': 0, 'side': 0, 'qty': 0, 'productType': 'INTRADAY', 'realized_profit': 118.49999999999966, 'crossCurrency': '', 'qtyMulti_com': 1, 'segment': 11, 'ltp': 248, 'fyToken': '101123081739016', 'exchange': 10, 'unrealized_profit': 0, 'dayBuyQty': 15, 'cfBuyQty': 0, 'daySellQty': 15, 'cfSellQty': 0, 'rbiRefRate': 1, 'pl': 118.49999999999966, 'slNo': 0, 'avgPrice': 0}], 'overall': {'count_open': 0, 'count_total': 2, 'pl_realized': 101.99999999999966, 'pl_total': 101.99999999999966, 'pl_unrealized': 0}}

1692000141900 :: positions ::  :: 1692000142089 :: {'s': 'ok', 'code': 200, 'message': '', 'netPositions': [{'symbol': 'NSE:BANKNIFTY2381742000PE', 'id': 'NSE:BANKNIFTY2381742000PE-BO', 'buyAvg': 7.25, 'buyQty': 15, 'buyVal': 108.75, 'sellAvg': 6.15, 'sellQty': 15, 'sellVal': 92.25, 'netAvg': 0, 'netQty': 0, 'side': 0, 'qty': 0, 'productType': 'BO', 'realized_profit': -16.499999999999993, 'crossCurrency': '', 'qtyMulti_com': 1, 'segment': 11, 'ltp': 5.05, 'fyToken': '101123081738953', 'exchange': 10, 'unrealized_profit': 0, 'dayBuyQty': 15, 'cfBuyQty': 0, 'daySellQty': 15, 'cfSellQty': 0, 'rbiRefRate': 1, 'pl': -16.499999999999993, 'slNo': 0, 'avgPrice': 0}, {'symbol': 'NSE:BANKNIFTY2381744100PE', 'id': 'NSE:BANKNIFTY2381744100PE-INTRADAY', 'buyAvg': 289.25, 'buyQty': 15, 'buyVal': 4338.75, 'sellAvg': 297.15, 'sellQty': 15, 'sellVal': 4457.25, 'netAvg': 0, 'netQty': 0, 'side': 0, 'qty': 0, 'productType': 'INTRADAY', 'realized_profit': 118.49999999999966, 'crossCurrency': '', 'qtyMulti_com': 1, 'segment': 11, 'ltp': 247.95, 'fyToken': '101123081739016', 'exchange': 10, 'unrealized_profit': 0, 'dayBuyQty': 15, 'cfBuyQty': 0, 'daySellQty': 15, 'cfSellQty': 0, 'rbiRefRate': 1, 'pl': 118.49999999999966, 'slNo': 0, 'avgPrice': 0}], 'overall': {'count_open': 0, 'count_total': 2, 'pl_realized': 101.99999999999966, 'pl_total': 101.99999999999966, 'pl_unrealized': 0}}

1692000192778 :: positions ::  :: 1692000192961 :: {'s': 'ok', 'code': 200, 'message': '', 'netPositions': [{'symbol': 'NSE:BANKNIFTY2381742000PE', 'id': 'NSE:BANKNIFTY2381742000PE-BO', 'buyAvg': 7.25, 'buyQty': 15, 'buyVal': 108.75, 'sellAvg': 6.15, 'sellQty': 15, 'sellVal': 92.25, 'netAvg': 0, 'netQty': 0, 'side': 0, 'qty': 0, 'productType': 'BO', 'realized_profit': -16.499999999999993, 'crossCurrency': '', 'qtyMulti_com': 1, 'segment': 11, 'ltp': 4.95, 'fyToken': '101123081738953', 'exchange': 10, 'unrealized_profit': 0, 'dayBuyQty': 15, 'cfBuyQty': 0, 'daySellQty': 15, 'cfSellQty': 0, 'rbiRefRate': 1, 'pl': -16.499999999999993, 'slNo': 0, 'avgPrice': 0}, {'symbol': 'NSE:BANKNIFTY2381744100PE', 'id': 'NSE:BANKNIFTY2381744100PE-INTRADAY', 'buyAvg': 289.25, 'buyQty': 15, 'buyVal': 4338.75, 'sellAvg': 297.15, 'sellQty': 15, 'sellVal': 4457.25, 'netAvg': 0, 'netQty': 0, 'side': 0, 'qty': 0, 'productType': 'INTRADAY', 'realized_profit': 118.49999999999966, 'crossCurrency': '', 'qtyMulti_com': 1, 'segment': 11, 'ltp': 248.45, 'fyToken': '101123081739016', 'exchange': 10, 'unrealized_profit': 0, 'dayBuyQty': 15, 'cfBuyQty': 0, 'daySellQty': 15, 'cfSellQty': 0, 'rbiRefRate': 1, 'pl': 118.49999999999966, 'slNo': 0, 'avgPrice': 0}], 'overall': {'count_open': 0, 'count_total': 2, 'pl_realized': 101.99999999999966, 'pl_total': 101.99999999999966, 'pl_unrealized': 0}}

1692001260233 :: positions ::  :: 1692001260896 :: {'s': 'ok', 'code': 200, 'message': '', 'netPositions': [{'symbol': 'NSE:BANKNIFTY2381744100PE', 'id': 'NSE:BANKNIFTY2381744100PE-INTRADAY', 'buyAvg': 289.25, 'buyQty': 15, 'buyVal': 4338.75, 'sellAvg': 297.15, 'sellQty': 15, 'sellVal': 4457.25, 'netAvg': 0, 'netQty': 0, 'side': 0, 'qty': 0, 'productType': 'INTRADAY', 'realized_profit': 118.49999999999966, 'crossCurrency': '', 'qtyMulti_com': 1, 'segment': 11, 'ltp': 223.2, 'fyToken': '101123081739016', 'exchange': 10, 'unrealized_profit': 0, 'dayBuyQty': 15, 'cfBuyQty': 0, 'daySellQty': 15, 'cfSellQty': 0, 'rbiRefRate': 1, 'pl': 118.49999999999966, 'slNo': 0, 'avgPrice': 0}, {'symbol': 'NSE:BANKNIFTY2381742000PE', 'id': 'NSE:BANKNIFTY2381742000PE-BO', 'buyAvg': 7.25, 'buyQty': 15, 'buyVal': 108.75, 'sellAvg': 6.15, 'sellQty': 15, 'sellVal': 92.25, 'netAvg': 0, 'netQty': 0, 'side': 0, 'qty': 0, 'productType': 'BO', 'realized_profit': -16.499999999999993, 'crossCurrency': '', 'qtyMulti_com': 1, 'segment': 11, 'ltp': 4.45, 'fyToken': '101123081738953', 'exchange': 10, 'unrealized_profit': 0, 'dayBuyQty': 15, 'cfBuyQty': 0, 'daySellQty': 15, 'cfSellQty': 0, 'rbiRefRate': 1, 'pl': -16.499999999999993, 'slNo': 0, 'avgPrice': 0}], 'overall': {'count_open': 0, 'count_total': 2, 'pl_realized': 101.99999999999966, 'pl_total': 101.99999999999966, 'pl_unrealized': 0}}

1692001310534 :: positions ::  :: 1692001311207 :: {'s': 'ok', 'code': 200, 'message': '', 'netPositions': [{'symbol': 'NSE:BANKNIFTY2381742000PE', 'id': 'NSE:BANKNIFTY2381742000PE-BO', 'buyAvg': 7.25, 'buyQty': 15, 'buyVal': 108.75, 'sellAvg': 6.15, 'sellQty': 15, 'sellVal': 92.25, 'netAvg': 0, 'netQty': 0, 'side': 0, 'qty': 0, 'productType': 'BO', 'realized_profit': -16.499999999999993, 'crossCurrency': '', 'qtyMulti_com': 1, 'segment': 11, 'ltp': 4.35, 'fyToken': '101123081738953', 'exchange': 10, 'unrealized_profit': 0, 'dayBuyQty': 15, 'cfBuyQty': 0, 'daySellQty': 15, 'cfSellQty': 0, 'rbiRefRate': 1, 'pl': -16.499999999999993, 'slNo': 0, 'avgPrice': 0}, {'symbol': 'NSE:BANKNIFTY2381744100PE', 'id': 'NSE:BANKNIFTY2381744100PE-INTRADAY', 'buyAvg': 289.25, 'buyQty': 15, 'buyVal': 4338.75, 'sellAvg': 297.15, 'sellQty': 15, 'sellVal': 4457.25, 'netAvg': 0, 'netQty': 0, 'side': 0, 'qty': 0, 'productType': 'INTRADAY', 'realized_profit': 118.49999999999966, 'crossCurrency': '', 'qtyMulti_com': 1, 'segment': 11, 'ltp': 218.15, 'fyToken': '101123081739016', 'exchange': 10, 'unrealized_profit': 0, 'dayBuyQty': 15, 'cfBuyQty': 0, 'daySellQty': 15, 'cfSellQty': 0, 'rbiRefRate': 1, 'pl': 118.49999999999966, 'slNo': 0, 'avgPrice': 0}], 'overall': {'count_open': 0, 'count_total': 2, 'pl_realized': 101.99999999999966, 'pl_total': 101.99999999999966, 'pl_unrealized': 0}}

1692004847596 :: positions ::  :: 1692004847778 :: {'s': 'ok', 'code': 200, 'message': '', 'netPositions': [{'symbol': 'NSE:BANKNIFTY2381742000PE', 'id': 'NSE:BANKNIFTY2381742000PE-BO', 'buyAvg': 7.25, 'buyQty': 15, 'buyVal': 108.75, 'sellAvg': 6.15, 'sellQty': 15, 'sellVal': 92.25, 'netAvg': 0, 'netQty': 0, 'side': 0, 'qty': 0, 'productType': 'BO', 'realized_profit': -16.499999999999993, 'crossCurrency': '', 'qtyMulti_com': 1, 'segment': 11, 'ltp': 4.15, 'fyToken': '101123081738953', 'exchange': 10, 'unrealized_profit': 0, 'dayBuyQty': 15, 'cfBuyQty': 0, 'daySellQty': 15, 'cfSellQty': 0, 'rbiRefRate': 1, 'pl': -16.499999999999993, 'slNo': 0, 'avgPrice': 0}, {'symbol': 'NSE:BANKNIFTY2381744100PE', 'id': 'NSE:BANKNIFTY2381744100PE-INTRADAY', 'buyAvg': 289.25, 'buyQty': 15, 'buyVal': 4338.75, 'sellAvg': 297.15, 'sellQty': 15, 'sellVal': 4457.25, 'netAvg': 0, 'netQty': 0, 'side': 0, 'qty': 0, 'productType': 'INTRADAY', 'realized_profit': 118.49999999999966, 'crossCurrency': '', 'qtyMulti_com': 1, 'segment': 11, 'ltp': 161.8, 'fyToken': '101123081739016', 'exchange': 10, 'unrealized_profit': 0, 'dayBuyQty': 15, 'cfBuyQty': 0, 'daySellQty': 15, 'cfSellQty': 0, 'rbiRefRate': 1, 'pl': 118.49999999999966, 'slNo': 0, 'avgPrice': 0}], 'overall': {'count_open': 0, 'count_total': 2, 'pl_realized': 101.99999999999966, 'pl_total': 101.99999999999966, 'pl_unrealized': 0}}

1692004849801 :: exit_positions :: {} :: 1692004849977 :: {'s': 'ok', 'code': 1101, 'message': 'Looks like you have no open positions.'}

1692004850397 :: exit_positions :: {} :: 1692004850554 :: {'s': 'ok', 'code': 1101, 'message': 'Looks like you have no open positions.'}

1692004852606 :: exit_positions :: {} :: 1692004852791 :: {'s': 'ok', 'code': 1101, 'message': 'Looks like you have no open positions.'}

1692004854813 :: exit_positions :: {} :: 1692004855022 :: {'s': 'ok', 'code': 1101, 'message': 'Looks like you have no open positions.'}

1692004855410 :: exit_positions :: {} :: 1692004855616 :: {'s': 'ok', 'code': 1101, 'message': 'Looks like you have no open positions.'}

1692004858625 :: exit_positions :: {} :: 1692004858805 :: {'s': 'ok', 'code': 1101, 'message': 'Looks like you have no open positions.'}

1692004938748 :: positions ::  :: 1692004938941 :: {'s': 'ok', 'code': 200, 'message': '', 'netPositions': [{'symbol': 'NSE:BANKNIFTY2381742000PE', 'id': 'NSE:BANKNIFTY2381742000PE-BO', 'buyAvg': 7.25, 'buyQty': 15, 'buyVal': 108.75, 'sellAvg': 6.15, 'sellQty': 15, 'sellVal': 92.25, 'netAvg': 0, 'netQty': 0, 'side': 0, 'qty': 0, 'productType': 'BO', 'realized_profit': -16.499999999999993, 'crossCurrency': '', 'qtyMulti_com': 1, 'segment': 11, 'ltp': 4.05, 'fyToken': '101123081738953', 'exchange': 10, 'unrealized_profit': 0, 'dayBuyQty': 15, 'cfBuyQty': 0, 'daySellQty': 15, 'cfSellQty': 0, 'rbiRefRate': 1, 'pl': -16.499999999999993, 'slNo': 0, 'avgPrice': 0}, {'symbol': 'NSE:BANKNIFTY2381744100PE', 'id': 'NSE:BANKNIFTY2381744100PE-INTRADAY', 'buyAvg': 289.25, 'buyQty': 15, 'buyVal': 4338.75, 'sellAvg': 297.15, 'sellQty': 15, 'sellVal': 4457.25, 'netAvg': 0, 'netQty': 0, 'side': 0, 'qty': 0, 'productType': 'INTRADAY', 'realized_profit': 118.49999999999966, 'crossCurrency': '', 'qtyMulti_com': 1, 'segment': 11, 'ltp': 172.9, 'fyToken': '101123081739016', 'exchange': 10, 'unrealized_profit': 0, 'dayBuyQty': 15, 'cfBuyQty': 0, 'daySellQty': 15, 'cfSellQty': 0, 'rbiRefRate': 1, 'pl': 118.49999999999966, 'slNo': 0, 'avgPrice': 0}], 'overall': {'count_open': 0, 'count_total': 2, 'pl_realized': 101.99999999999966, 'pl_total': 101.99999999999966, 'pl_unrealized': 0}}

1692005132837 :: positions ::  :: 1692005133017 :: {'s': 'ok', 'code': 200, 'message': '', 'netPositions': [{'symbol': 'NSE:BANKNIFTY2381742000PE', 'id': 'NSE:BANKNIFTY2381742000PE-BO', 'buyAvg': 7.25, 'buyQty': 15, 'buyVal': 108.75, 'sellAvg': 6.15, 'sellQty': 15, 'sellVal': 92.25, 'netAvg': 0, 'netQty': 0, 'side': 0, 'qty': 0, 'productType': 'BO', 'realized_profit': -16.499999999999993, 'crossCurrency': '', 'qtyMulti_com': 1, 'segment': 11, 'ltp': 4.2, 'fyToken': '101123081738953', 'exchange': 10, 'unrealized_profit': 0, 'dayBuyQty': 15, 'cfBuyQty': 0, 'daySellQty': 15, 'cfSellQty': 0, 'rbiRefRate': 1, 'pl': -16.499999999999993, 'slNo': 0, 'avgPrice': 0}, {'symbol': 'NSE:BANKNIFTY2381744100PE', 'id': 'NSE:BANKNIFTY2381744100PE-INTRADAY', 'buyAvg': 289.25, 'buyQty': 15, 'buyVal': 4338.75, 'sellAvg': 297.15, 'sellQty': 15, 'sellVal': 4457.25, 'netAvg': 0, 'netQty': 0, 'side': 0, 'qty': 0, 'productType': 'INTRADAY', 'realized_profit': 118.49999999999966, 'crossCurrency': '', 'qtyMulti_com': 1, 'segment': 11, 'ltp': 168.1, 'fyToken': '101123081739016', 'exchange': 10, 'unrealized_profit': 0, 'dayBuyQty': 15, 'cfBuyQty': 0, 'daySellQty': 15, 'cfSellQty': 0, 'rbiRefRate': 1, 'pl': 118.49999999999966, 'slNo': 0, 'avgPrice': 0}], 'overall': {'count_open': 0, 'count_total': 2, 'pl_realized': 101.99999999999966, 'pl_total': 101.99999999999966, 'pl_unrealized': 0}}

1692005342327 :: exit_positions :: {} :: 1692005343052 :: {'s': 'ok', 'code': 1101, 'message': 'Looks like you have no open positions.'}

1692005344543 :: exit_positions :: {} :: 1692005345258 :: {'s': 'ok', 'code': 1101, 'message': 'Looks like you have no open positions.'}

1692005349151 :: exit_positions :: {} :: 1692005349831 :: {'s': 'ok', 'code': 1101, 'message': 'Looks like you have no open positions.'}

1692005353347 :: exit_positions :: {} :: 1692005354022 :: {'s': 'ok', 'code': 1101, 'message': 'Looks like you have no open positions.'}

